,Data_czas,w1_przod_lewy,w1_przod_prawy,w1_tyl_lewy,w1_tyl_prawy,w4_tyl_lewy,w4_tyl_prawy,w4_przod_lewy,w4_przod_prawy,temp_zew,kierunekA,kierunekB,przebieg,avg_max_2_3,max_temp_przekladnie,max_temp_silnika,max_predkosc_osi
1677,2021-07-13 05:00:00,19.107994389901823,18.643057503506316,19.632819074333803,20.86984572230014,21.690476190476193,20.799439775910365,19.485994397759107,19.6436974789916,12.890956115205295,0,0,0.0005602240896358544,17.35,27.9,38.6,0.02
1678,2021-07-13 06:00:00,18.538849929873773,18.102664796633942,19.117671809256663,20.314866760168304,21.05119214586255,20.14586255259467,18.888639551192146,18.988499298737725,12.89453253301978,0,0,0.0008963585434173672,16.9,26.4,36.9,0.02
1679,2021-07-13 07:00:02,18.226306306306306,17.82018018018018,18.754774774774774,19.912792792792796,20.387500000000006,19.614855072463765,18.562137681159424,18.669565217391305,12.898074218511224,0,0,0.0006846846846846848,16.6,25.1,35.5,0.02
1680,2021-07-13 08:00:00,21.661119081779045,20.93873744619799,23.577905308464853,24.044189383070307,24.38510028653295,24.52908309455587,21.598853868194844,24.86060171919771,12.903044201832913,0,1,14.805716332378225,26.2125,56.8,85.2,60.53
1681,2021-07-13 09:00:01,29.384550561797752,26.554634831460675,30.74311797752809,31.464325842696628,30.93239831697055,31.229733520336605,25.77854137447405,29.946629213483142,12.909748168267386,0,1,16.289452247191008,31.15,71.9,105.3,59.09
1682,2021-07-13 10:00:00,32.462587904360056,29.920112517580872,32.873699015471175,34.812658227848104,33.890168539325835,35.03614627285513,28.81082981715893,29.71800281293952,12.917598360977285,0,1,12.694269662921348,33.5625,75.2,116.8,56.68
1683,2021-07-13 11:00:00,37.2188202247191,33.72148876404494,37.44761235955056,39.36474719101124,37.20941011235955,39.15589887640449,32.00800561797753,32.020505617977534,12.926381837742904,0,1,16.438683473389357,38.2625,83.0,129.1,58.95
1684,2021-07-13 12:00:02,41.487904360056255,37.763009845288316,39.814064697609,43.40182841068917,39.36320224719101,41.79255617977528,34.17331460674158,34.36067415730337,12.93455916081321,0,1,9.469283707865168,39.21250000000001,84.7,133.6,62.18
1685,2021-07-13 13:00:00,42.000983146067426,37.864044943820225,39.035393258426964,42.2247191011236,38.721488764044935,40.83342696629213,33.58483146067416,33.55182584269663,12.942787727072858,0,1,14.972875175315568,39.675,82.9,130.9,58.5
1686,2021-07-13 14:00:00,45.6563202247191,40.634691011235965,42.10856741573034,45.145224719101115,41.178651685393255,43.858848314606746,34.69662921348315,34.958286516853946,12.951139059951872,0,1,14.285539971949511,41.1625,85.4,137.6,62.59
1687,2021-07-13 15:00:00,45.3806179775281,41.51741573033708,41.42247191011236,45.24719101123596,40.71179775280899,43.73974719101124,34.151123595505624,34.40266853932584,12.959887002372772,0,1,12.271206171107993,41.3,86.2,137.5,61.15
1688,2021-07-13 16:00:00,47.20841514726507,42.381065918653576,44.02861150070125,46.574614305750345,42.23258426966292,45.12345505617978,35.325842696629216,35.55112359550562,12.968912362862214,0,1,16.54687237026648,43.15000000000001,89.4,147.6,58.98
1689,2021-07-13 17:00:01,48.11488764044944,44.14073033707865,44.61502808988764,47.858005617977526,42.846067415730346,45.024297752808984,35.476825842696634,35.55814606741573,12.977982678048091,0,1,8.619593267882191,43.25,89.1,149.9,55.61
1690,2021-07-13 18:00:00,46.501544943820235,42.956601123595505,42.6561797752809,45.62345505617977,41.515449438202246,43.669803370786504,33.92429775280899,34.418565400843875,12.986765589566588,0,1,15.899382889200561,41.6625,86.2,148.1,65.71
1691,2021-07-13 19:00:02,47.70898876404495,43.46797752808988,43.8622191011236,46.423314606741584,42.49775280898877,44.57837078651686,34.019662921348306,35.21952247191012,12.995314620851204,0,1,14.82394109396915,41.6625,87.7,149.8,72.53
